trade_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl_usd,tp1_usd,tp2_usd,tp3_usd,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,max_level_reached,sl_pips,tp1_pips,tp2_pips,tp3_pips,month,week_no,margin_used,score
d2816317-2627-4bf1-b9bd-5908165ef690,XAUUSD,BUY,2026,Asia,C,4614.31,4612.81,4615.81,4617.31,4618.81,4614.31,-1.5,1.5,3.0,4.5,0.01,12749,2026-01-15 06:30:00 IST,12749,2026-01-15 06:30:00 IST,CLOSED,LOSS,-1.5,4612.81,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,3,23.07,73.8
e8064ed1-977c-4cd5-8c05-af4d6bbbd45a,XAUUSD,SELL,2026,Asia,A,4599.96,4601.46,4598.46,4596.96,4595.46,4599.96,-1.5,1.5,3.0,4.5,0.01,14067,2026-01-16 05:45:00 IST,14067,2026-01-16 05:45:00 IST,CLOSED,LOSS,-1.5,4601.46,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,3,23.0,78.8
79afdc13-e712-40f0-baad-1ae1efdb82d1,XAUUSD,SELL,2026,Asia,C,4600.91,4602.41,4599.41,4597.91,4596.41,4600.91,-1.5,1.5,3.0,4.5,0.01,14113,2026-01-16 06:31:00 IST,14114,2026-01-16 06:32:00 IST,CLOSED,BREAKEVEN,0.76,4600.89,breakeven,tp1,150.0,150.0,300.0,450.0,1,3,23.0,73.8
dd283718-50d6-46d1-86ed-bf1ec0077931,XAUUSD,SELL,2026,Asia,A,4675.17,4676.67,4673.67,4672.17,4670.67,4675.17,-1.5,1.5,3.0,4.5,0.01,15447,2026-01-19 05:45:00 IST,15447,2026-01-19 05:45:00 IST,CLOSED,WIN,2.62,4670.67,tp3,tp3,150.0,150.0,300.0,450.0,1,4,23.38,78.8
09a6248d-2bd7-4836-b9fe-9fba6858dc43,XAUUSD,SELL,2026,London Close,C,4676.12,4677.62,4674.62,4673.12,4671.62,4676.12,-1.5,1.5,3.0,4.5,0.01,16436,2026-01-19 22:14:00 IST,16442,2026-01-19 22:20:00 IST,CLOSED,BREAKEVEN,0.76,4676.1,breakeven,tp1,150.0,150.0,300.0,450.0,1,4,23.38,73.8
c4a98050-2791-482c-9bec-0ffaae376d15,XAUUSD,BUY,2026,Asia,A,4660.42,4658.92,4661.92,4663.42,4664.92,4660.42,-1.5,1.5,3.0,4.5,0.01,16677,2026-01-20 05:45:00 IST,16677,2026-01-20 05:45:00 IST,CLOSED,WIN,2.62,4664.92,tp3,tp3,150.0,150.0,300.0,450.0,1,4,23.3,78.8
2a8f514e-c116-4049-a7e1-c6e364c2c56f,XAUUSD,SELL,2026,Asia,A,4784.63,4786.13,4783.13,4781.63,4780.13,4784.63,-1.5,1.5,3.0,4.5,0.01,18057,2026-01-21 05:45:00 IST,18057,2026-01-21 05:45:00 IST,CLOSED,LOSS,-1.5,4786.13,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,4,23.92,78.8
47649bfb-f4c3-4523-8b9d-18e448ec176e,XAUUSD,SELL,2026,Asia,C,4785.58,4787.08,4784.08,4782.58,4781.08,4785.58,-1.5,1.5,3.0,4.5,0.01,18102,2026-01-21 06:30:00 IST,18102,2026-01-21 06:30:00 IST,CLOSED,LOSS,-1.5,4787.08,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,4,23.93,73.8
65001a56-d97a-4844-8297-75dbbb54c3fc,XAUUSD,BUY,2026,Asia,C,4659.47,4657.97,4660.97,4662.47,4663.97,4659.47,-1.5,1.5,3.0,4.5,0.01,16677,2026-01-20 05:45:00 IST,19302,2026-01-22 03:30:00 IST,CLOSED,CANCELLED,0.0,4659.47,expired_2_days,none,150.0,150.0,300.0,450.0,1,4,23.3,73.8
a9b86d17-9dca-4122-b7c9-977b3ce52014,XAUUSD,BUY,2026,Asia,A,4798.14,4796.64,4799.64,4801.14,4802.64,4798.14,-1.5,1.5,3.0,4.5,0.01,19437,2026-01-22 05:45:00 IST,19437,2026-01-22 05:45:00 IST,CLOSED,LOSS,-1.5,4796.64,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,4,23.99,78.8
d270d92b-8ef8-4cb0-b82f-080d285d0391,XAUUSD,BUY,2026,Asia,C,4797.19,4795.69,4798.69,4800.19,4801.69,4797.19,-1.5,1.5,3.0,4.5,0.01,19482,2026-01-22 06:30:00 IST,19483,2026-01-22 06:31:00 IST,CLOSED,LOSS,-1.5,4795.69,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,4,23.99,73.8
f97040b4-5311-47e8-9120-765f1b718029,XAUUSD,SELL,2026,Asia,A,4965.04,4966.54,4963.54,4962.04,4960.54,4965.04,-1.5,1.5,3.0,4.5,0.01,20817,2026-01-23 05:45:00 IST,20817,2026-01-23 05:45:00 IST,CLOSED,WIN,2.62,4960.54,tp3,tp3,150.0,150.0,300.0,450.0,1,4,24.83,78.8
9bb44a51-b4f1-4481-8e88-e25c265f2c8b,XAUUSD,SELL,2026,London Close,C,4965.99,4967.49,4964.49,4962.99,4961.49,4965.99,-1.5,1.5,3.0,4.5,0.01,21706,2026-01-23 20:34:00 IST,21707,2026-01-23 20:35:00 IST,CLOSED,WIN,2.62,4961.49,tp3,tp3,150.0,150.0,300.0,450.0,1,4,24.83,73.8
b16bb9b0-20f4-41eb-9678-7989c04ad952,XAUUSD,SELL,2026,Asia,A,5041.68,5043.18,5040.18,5038.68,5037.18,5041.68,-1.5,1.5,3.0,4.5,0.01,22197,2026-01-26 05:45:00 IST,22197,2026-01-26 05:45:00 IST,CLOSED,LOSS,-1.5,5043.18,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,5,25.21,78.8
4985f195-ba1d-4693-919b-949d5fc12cf5,XAUUSD,SELL,2026,Asia,C,5042.63,5044.13,5041.13,5039.63,5038.13,5042.63,-1.5,1.5,3.0,4.5,0.01,22242,2026-01-26 06:30:00 IST,22242,2026-01-26 06:30:00 IST,CLOSED,LOSS,-1.5,5044.13,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,5,25.21,73.8
894159fd-e18f-4da9-bec5-0ef1efcbca54,XAUUSD,BUY,2026,Asia,A,5032.82,5031.32,5034.32,5035.82,5037.32,5032.82,-1.5,1.5,3.0,4.5,0.01,23577,2026-01-27 05:45:00 IST,23577,2026-01-27 05:45:00 IST,CLOSED,WIN,2.62,5037.32,tp3,tp3,150.0,150.0,300.0,450.0,1,5,25.16,78.8
a046853b-4b28-4484-889e-a26494f9eb45,XAUUSD,BUY,2026,Asia,A,5171.93,5170.43,5173.43,5174.93,5176.43,5171.93,-1.5,1.5,3.0,4.5,0.01,24957,2026-01-28 05:45:00 IST,24957,2026-01-28 05:45:00 IST,CLOSED,WIN,2.62,5176.43,tp3,tp3,150.0,150.0,300.0,450.0,1,5,25.86,78.8
4c04d264-42a0-42fc-a4d6-222d6e9e2b44,XAUUSD,BUY,2026,Asia,C,5031.87,5030.37,5033.37,5034.87,5036.37,5031.87,-1.5,1.5,3.0,4.5,0.01,23577,2026-01-27 05:45:00 IST,26202,2026-01-29 03:30:00 IST,CLOSED,CANCELLED,0.0,5031.87,expired_2_days,none,150.0,150.0,300.0,450.0,1,5,25.16,73.8
3e123954-456d-4840-9323-ed9a0385b62c,XAUUSD,SELL,2026,Asia,A,5520.37,5521.87,5518.87,5517.37,5515.87,5520.37,-1.5,1.5,3.0,4.5,0.01,26337,2026-01-29 05:45:00 IST,26337,2026-01-29 05:45:00 IST,CLOSED,WIN,2.62,5515.87,tp3,tp3,150.0,150.0,300.0,450.0,1,5,27.6,78.8
95f2af32-3a22-49f1-88e5-3ee4c66c9ed5,XAUUSD,SELL,2026,Asia,C,5521.32,5522.82,5519.82,5518.32,5516.82,5521.32,-1.5,1.5,3.0,4.5,0.01,26382,2026-01-29 06:30:00 IST,26382,2026-01-29 06:30:00 IST,CLOSED,LOSS,-1.5,5522.82,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,5,27.61,73.8
f662e278-1610-404d-926a-726f844ad71c,XAUUSD,BUY,2026,NewYork Open,C,5170.98,5169.48,5172.48,5173.98,5175.48,5170.98,-1.5,1.5,3.0,4.5,0.01,27189,2026-01-29 19:57:00 IST,27189,2026-01-29 19:57:00 IST,CLOSED,LOSS,-1.5,5169.48,sl_hit,sl_hit,150.0,150.0,300.0,450.0,1,5,25.85,73.8
09033740-752e-431b-be3f-efd29bfdef8d,XAUUSD,SELL,2026,Asia,A,5407.18,5408.68,5405.68,5404.18,5402.68,5407.18,-1.5,1.5,3.0,4.5,0.01,27714,2026-01-30 05:45:00 IST,27714,2026-01-30 05:45:00 IST,CLOSED,WIN,2.62,5402.68,tp3,tp3,150.0,150.0,300.0,450.0,1,5,27.04,78.8
5ba614fd-972a-49f9-b383-519295d6d3d6,XAUUSD,SELL,2026,Asia,C,5408.13,5409.63,5406.63,5405.13,5403.63,5408.13,-1.5,1.5,3.0,4.5,0.01,27714,2026-01-30 05:45:00 IST,28809,2026-01-31 00:00:00 IST,CLOSED,CANCELLED,0.0,5408.13,expired,none,150.0,150.0,300.0,450.0,1,5,27.04,73.8
