trade_id,signal_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,entry,sl,tp1,tp2,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,sl_pips,tp1_pips,tp2_pips
b5ee945f-902a-4b68-a567-af5469fa0774,8d0b4e88-8082-4662-91f5-8c502b392be7,EURUSD,BUY,2024,Asia,A,1.08777,1.08482,1.09072,1.09367,1.08777,1.08482,1.09072,1.09367,0.01,16026,2024-01-17 00:15:00+00:00,16849,2024-01-17 13:58:00+00:00,CLOSED,LOSS,-2.95,1.08482,SL_HIT,29.5,29.5,59.0
8e9b8d39-94d7-467d-958a-ec28d2fd093b,89286ce3-7911-46bf-adcc-deba02d47f07,EURUSD,BUY,2024,London,B,1.08527,1.08232,1.08822,1.09117,1.08527,1.08232,1.08822,1.09117,0.01,16762,2024-01-17 12:31:00+00:00,18201,2024-01-18 12:30:00+00:00,CLOSED,BREAKEVEN,1.73,1.08577,SL_HIT,29.5,29.5,59.0
d469b6ce-476f-41dd-be98-1cf17eb4da6c,98b8a8c5-c9be-49a0-87a0-e7be71f642a1,EURUSD,BUY,2024,Asia,A,1.08941,1.08656,1.09226,1.09511,1.08941,1.08656,1.09226,1.09511,0.01,17466,2024-01-18 00:15:00+00:00,18201,2024-01-18 12:30:00+00:00,CLOSED,LOSS,-2.85,1.08656,SL_HIT,28.5,28.5,57.0
042f1782-f767-46c0-82af-71603cc4d187,c8c5ef24-118e-4638-8ec7-1be874c2c23b,EURUSD,BUY,2024,Asia,B,1.0876,1.08498,1.09022,1.09284,1.0876,1.08498,1.09022,1.09284,0.01,20344,2024-01-22 00:15:00+00:00,21649,2024-01-22 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.0876,EXPIRED_DAY_END,26.2,26.2,52.4
dab43be8-f014-4e64-84d4-f3acd9a259f5,e139fc93-cd05-4d39-97fc-f6601097e504,EURUSD,BUY,2024,Asia,A,1.08829,1.08571,1.09087,1.09345,1.08829,1.08571,1.09087,1.09345,0.01,21784,2024-01-23 00:15:00+00:00,22255,2024-01-23 08:06:00+00:00,CLOSED,BREAKEVEN,1.54,1.08879,SL_HIT,25.8,25.8,51.6
4d7bdfc9-b874-41cd-8e85-566a5a75ba5f,8705c6bb-996f-4bd1-842e-4dd15b731d86,EURUSD,BUY,2024,Asia,A,1.0901,1.08748,1.09272,1.09534,1.0901,1.08748,1.09272,1.09534,0.01,20344,2024-01-22 00:15:00+00:00,22357,2024-01-23 09:48:00+00:00,CLOSED,LOSS,-2.62,1.08748,SL_HIT,26.2,26.2,52.4
d9c5fbff-fe4f-45f3-a8ee-6524b44340a1,7d9e9283-2d30-495b-830c-ebbb9bd61036,EURUSD,BUY,2024,London,B,1.08691,1.08406,1.08976,1.09261,1.08691,1.08406,1.08976,1.09261,0.01,18190,2024-01-18 12:19:00+00:00,22358,2024-01-23 09:49:00+00:00,CLOSED,BREAKEVEN,1.68,1.08741,SL_HIT,28.5,28.5,57.0
af115cf5-a1c8-4ed4-b279-808e94af4b6e,7899f706-a823-4f66-aa73-d540ab7d64db,EURUSD,BUY,2024,London,B,1.08579,1.08321,1.08837,1.09095,1.08579,1.08321,1.08837,1.09095,0.01,22581,2024-01-23 13:32:00+00:00,22644,2024-01-23 14:35:00+00:00,CLOSED,LOSS,-2.58,1.08321,SL_HIT,25.8,25.8,51.6
5063cbce-4cdc-4f58-8c5e-673aa0f62557,a4b306b7-5c2b-4dfa-b65b-49df9eb8c2a6,EURUSD,BUY,2024,Asia,A,1.0874,1.08425,1.09055,1.0937,1.0874,1.08425,1.09055,1.0937,0.01,24663,2024-01-25 00:15:00+00:00,25505,2024-01-25 14:17:00+00:00,CLOSED,LOSS,-3.15,1.08425,SL_HIT,31.5,31.5,63.0
78a1e968-be36-48ef-84ef-5b4a989f09ba,fde93843-ce05-4640-9d72-d3a212585780,EURUSD,BUY,2024,London,B,1.0849,1.08175,1.08805,1.0912,1.0849,1.08175,1.08805,1.0912,0.01,25494,2024-01-25 14:06:00+00:00,26456,2024-01-26 06:16:00+00:00,CLOSED,LOSS,-3.15,1.08175,SL_HIT,31.5,31.5,63.0
529a746d-9277-4675-8ea9-74a3bfc2fb5f,20715d1a-7d6c-47fe-a9ff-7866e4767292,EURUSD,BUY,2024,Asia,B,1.08148,1.07813,1.08483,1.08818,1.08148,1.07813,1.08483,1.08818,0.01,26485,2024-01-26 06:45:00+00:00,26830,2024-01-26 12:30:00+00:00,CLOSED,WIN,5.02,1.08818,TP2_HIT,33.5,33.5,67.0
c09b05c3-635d-404a-a7d9-0e96d7963049,e011bd41-92c2-4465-87ca-88e39211aa50,EURUSD,BUY,2024,Asia,A,1.08398,1.08063,1.08733,1.09068,1.08398,1.08063,1.08733,1.09068,0.01,26095,2024-01-26 00:15:00+00:00,27339,2024-01-28 21:00:00+00:00,CLOSED,BREAKEVEN,1.92,1.08448,SL_HIT,33.5,33.5,67.0
399edd10-fee1-4951-87ac-27187a29f02c,52814be2-8095-4a73-b9c0-503380cd1592,EURUSD,BUY,2024,Asia,A,1.08446,1.08076,1.08816,1.09186,1.08446,1.08076,1.08816,1.09186,0.01,27534,2024-01-29 00:15:00+00:00,28330,2024-01-29 13:31:00+00:00,CLOSED,LOSS,-3.7,1.08076,SL_HIT,37.0,37.0,74.0
9f0e4ca5-e05f-40d9-949c-4c72bd20acb5,7ac0b258-2fcc-4f7e-ba7d-c73671902ae8,EURUSD,BUY,2024,London,B,1.08196,1.07826,1.08566,1.08936,1.08196,1.07826,1.08566,1.08936,0.01,28079,2024-01-29 09:20:00+00:00,30463,2024-01-31 01:05:00+00:00,CLOSED,BREAKEVEN,2.1,1.08246,SL_HIT,37.0,37.0,74.0
3e672557-f927-4907-9a13-cd97b48fd07e,301a6d7a-0a8f-4343-a69b-3f8c49944cdd,EURUSD,BUY,2024,Asia,B,1.08157,1.07763,1.08551,1.08946,1.08157,1.07763,1.08551,1.08946,0.01,29309,2024-01-30 05:51:00+00:00,30483,2024-01-31 01:25:00+00:00,CLOSED,BREAKEVEN,2.22,1.08207,SL_HIT,39.4,39.4,78.9
04b0277a-c19f-4def-9484-f3575a99cb57,2f24822f-5cc7-410f-be6d-148f9c664870,EURUSD,BUY,2024,Asia,A,1.08427,1.08081,1.08773,1.09118,1.08427,1.08081,1.08773,1.09118,0.01,30413,2024-01-31 00:15:00+00:00,30803,2024-01-31 06:45:00+00:00,CLOSED,LOSS,-3.46,1.08081,SL_HIT,34.6,34.6,69.1
a6395450-d117-428f-bf70-447408521c64,cf3898bc-0962-44a2-ab2d-026c40ff37f3,EURUSD,BUY,2024,Asia,B,1.08177,1.07831,1.08523,1.08868,1.08177,1.07831,1.08523,1.08868,0.01,30495,2024-01-31 01:37:00+00:00,31240,2024-01-31 14:02:00+00:00,CLOSED,WIN,5.19,1.08868,TP2_HIT,34.6,34.6,69.1
59131737-d64b-497b-b6f1-67652227ea3f,52d5caa4-105b-488f-8a53-3be1d6eb7cbb,EURUSD,BUY,2024,Asia,A,1.08407,1.08013,1.08801,1.09196,1.08407,1.08013,1.08801,1.09196,0.01,28973,2024-01-30 00:15:00+00:00,31325,2024-01-31 15:27:00+00:00,CLOSED,BREAKEVEN,2.22,1.08457,SL_HIT,39.4,39.4,78.9
24bd6d68-da93-433d-9b20-4146ecb76f0f,1b23ae64-ba0a-4c43-8c2c-d0e5bada4788,EURUSD,BUY,2024,London,B,1.07831,1.07484,1.08178,1.08525,1.07831,1.07484,1.08178,1.08525,0.01,32265,2024-02-01 07:07:00+00:00,32770,2024-02-01 15:32:00+00:00,CLOSED,WIN,5.2,1.08525,TP2_HIT,34.7,34.7,69.4
4b045d7b-9c63-4bf4-a17f-c334a3c43a8b,d1879fb6-d334-4f83-a542-5891c030bb0f,EURUSD,BUY,2024,Asia,A,1.08081,1.07734,1.08428,1.08775,1.08081,1.07734,1.08428,1.08775,0.01,31853,2024-02-01 00:15:00+00:00,33228,2024-02-01 23:10:00+00:00,CLOSED,WIN,5.2,1.08775,TP2_HIT,34.7,34.7,69.4
b1f1bc2a-693b-4ecd-bb63-e29c095ecf96,88dc3c9e-f961-4faa-99f9-2198cb77aa81,EURUSD,BUY,2024,Asia,A,1.08727,1.08366,1.09088,1.0945,1.08727,1.08366,1.09088,1.0945,0.01,33293,2024-02-02 00:15:00+00:00,34028,2024-02-02 12:30:00+00:00,CLOSED,LOSS,-3.61,1.08366,SL_HIT,36.1,36.1,72.3
a12d19ed-b2e0-47b4-950f-5b243650699e,ae1b0c61-b75b-42a1-b32d-5d86e23a5275,EURUSD,BUY,2024,London,B,1.08477,1.08116,1.08838,1.092,1.08477,1.08116,1.08838,1.092,0.01,34028,2024-02-02 12:30:00+00:00,34029,2024-02-02 12:31:00+00:00,CLOSED,BREAKEVEN,2.05,1.08527,SL_HIT,36.1,36.1,72.3
c0973e9e-dd88-4872-a2fe-ef0b5b9bfdde,1700d2f6-fe2b-49bd-8cbf-11b63c3ffdf9,EURUSD,BUY,2024,Asia,A,1.07725,1.07319,1.08131,1.08537,1.07725,1.07319,1.08131,1.08537,0.01,34732,2024-02-05 00:15:00+00:00,35557,2024-02-05 14:00:00+00:00,CLOSED,LOSS,-4.06,1.07319,SL_HIT,40.6,40.6,81.2
057d2023-cb6e-49cd-be8d-d35edf3a4958,b7652345-1584-4eba-8cf1-a50f3fe78eeb,EURUSD,BUY,2024,Asia,B,1.07187,1.06773,1.07602,1.08016,1.07187,1.06773,1.07602,1.08016,0.01,36172,2024-02-06 00:15:00+00:00,37477,2024-02-06 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.07187,EXPIRED_DAY_END,41.4,41.5,82.9
9918453e-608c-466e-a9b1-364377ddff3a,6f72f6f5-eefb-4c92-a62e-d207910aec58,EURUSD,BUY,2024,Asia,B,1.07339,1.0693,1.07748,1.08156,1.07339,1.0693,1.07748,1.08156,0.01,37612,2024-02-07 00:15:00+00:00,38917,2024-02-07 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.07339,EXPIRED_DAY_END,40.9,40.9,81.7
64a0cc06-0946-4707-9c40-40349126a13e,90fcb9ad-b189-4553-a22e-410671cfaf07,EURUSD,BUY,2024,London,B,1.07475,1.07069,1.07881,1.08287,1.07475,1.07069,1.07881,1.08287,0.01,35309,2024-02-05 09:52:00+00:00,39733,2024-02-08 11:36:00+00:00,CLOSED,BREAKEVEN,2.28,1.07525,SL_HIT,40.6,40.6,81.2
866fcb6a-adbe-4afc-bc86-2346831baa2a,72a53cb6-83f6-4314-801b-fc96e490dee4,EURUSD,BUY,2024,Asia,A,1.07437,1.07022,1.07852,1.08266,1.07437,1.07022,1.07852,1.08266,0.01,36172,2024-02-06 00:15:00+00:00,39799,2024-02-08 12:42:00+00:00,CLOSED,BREAKEVEN,2.32,1.07487,SL_HIT,41.5,41.5,82.9
