trade_id,signal_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl,tp1,tp2,tp3,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,margin_used,entry_amount,monetary_loss_at_sl,monetary_profit_at_tp,rr_ratio,tp3_pips,sl_pips,tp1_pips,tp2_pips,tp3_pips
34e834d8-61d4-484c-a32e-2c896c30c7bc,28ea3f1a-4c48-45ca-bfa4-ffce785eba2d,USDJPY,SELL,2024,Asia,A,154.811,155.1875,154.4345,154.058,153.6815,154.811,155.1875,154.4345,154.058,153.6815,0.01,115124,2024-04-23 00:15:00+00:00,117598,2024-04-24 17:29:00+00:00,CLOSED,LOSS,-2.67,155.1875,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,37.6,37.6,75.3,113.0
fc1adf71-d5c7-4a8a-9fd7-29e0ce90898a,5c9ead85-428d-460a-bcee-382b2f70d9b7,USDJPY,SELL,2024,London,B,154.996,155.3153,154.6767,154.3574,154.0381,154.996,155.3153,154.6767,154.3574,154.0381,0.01,117281,2024-04-24 12:12:00+00:00,117602,2024-04-24 17:33:00+00:00,CLOSED,LOSS,-2.27,155.3153,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,31.9,31.9,63.9,95.8
bc2b701e-ca0c-4732-8bee-6f68eb65b28a,7425c24f-87ea-4a9a-8782-2ad0a9853c7f,USDJPY,SELL,2024,Asia,A,155.266,155.5919,154.9401,154.6142,154.2883,155.266,155.5919,154.9401,154.6142,154.2883,0.01,118004,2024-04-25 00:15:00+00:00,118286,2024-04-25 04:57:00+00:00,CLOSED,LOSS,-2.31,155.5919,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,32.6,32.6,65.2,97.8
f595e4af-01fa-4585-a935-779ae1cf3791,da988e07-c8ce-43c5-bc6d-ca164763f62d,USDJPY,SELL,2024,Asia,B,155.516,155.8419,155.1901,154.8642,154.5383,155.516,155.8419,155.1901,154.8642,154.5383,0.01,118269,2024-04-25 04:40:00+00:00,119633,2024-04-26 03:24:00+00:00,CLOSED,LOSS,-2.31,155.8419,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,32.6,32.6,65.2,97.8
d61c285f-6c58-4eb8-beb9-899844be51b3,59560623-d58c-4edb-9ad9-8c48fbefc4fc,USDJPY,SELL,2024,Asia,A,155.616,155.9252,155.3068,154.9976,154.6884,155.616,155.9252,155.3068,154.9976,154.6884,0.01,119444,2024-04-26 00:15:00+00:00,119639,2024-04-26 03:30:00+00:00,CLOSED,LOSS,-2.2,155.9252,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,30.9,30.9,61.8,92.8
fae0f353-9e53-42ba-a80d-8af08474bb28,22afe216-7f28-4d52-864a-e45f32743d8c,USDJPY,SELL,2024,Asia,B,155.866,156.1752,155.5568,155.2476,154.9384,155.866,156.1752,155.5568,155.2476,154.9384,0.01,119633,2024-04-26 03:24:00+00:00,119701,2024-04-26 04:32:00+00:00,CLOSED,LOSS,-2.2,156.1752,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,30.9,30.9,61.8,92.8
52d6ddba-cd39-4903-b748-b7f6916ef2e2,0bbf2377-3496-4fc9-9a90-be76553007d8,USDJPY,SELL,2024,Asia,A,158.199,158.699,157.699,157.199,156.699,158.199,158.699,157.699,157.199,156.699,0.01,120882,2024-04-29 00:15:00+00:00,120962,2024-04-29 01:35:00+00:00,CLOSED,LOSS,-3.55,158.699,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
261fb482-f009-49e1-bc05-3cb8ef91704e,16ed5eb9-5ac7-4f2a-a27a-80dccf70c578,USDJPY,SELL,2024,Asia,B,158.449,158.949,157.949,157.449,156.949,158.449,158.949,157.949,157.449,156.949,0.01,120957,2024-04-29 01:30:00+00:00,120962,2024-04-29 01:35:00+00:00,CLOSED,LOSS,-3.55,158.949,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
e0a40d38-e130-40b2-b7a6-7d8655680f95,33f8ad48-5a6c-4ae8-ba43-783a758168ef,USDJPY,SELL,2024,Asia,A,157.738,158.238,157.238,156.738,156.238,157.738,158.238,157.238,156.738,156.238,0.01,123762,2024-05-01 00:15:00+00:00,124960,2024-05-01 20:13:00+00:00,CLOSED,WIN,6.22,156.238,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
835ce58e-fd0e-4ab2-98ac-3030caa92632,30caadc4-6c8b-4cf8-ab10-c1ff7e24513e,USDJPY,SELL,2024,Asia,B,157.988,158.488,157.488,156.988,156.488,157.988,158.488,157.488,156.988,156.488,0.01,123762,2024-05-01 00:15:00+00:00,125067,2024-05-01 22:00:00+00:00,CLOSED,CANCELLED,0.0,157.988,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
b173a40c-c250-48c8-af2b-0d635f61e4bf,3c440c29-86a9-4715-8afb-1693ff2484e0,USDJPY,BUY,2024,Asia,A,155.726,155.226,156.226,156.726,157.226,155.726,155.226,156.226,156.726,157.226,0.01,125202,2024-05-02 00:15:00+00:00,125307,2024-05-02 02:00:00+00:00,CLOSED,BREAKEVEN,1.85,155.746,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
70036b19-8de9-46e3-bb5d-f5d57ca3ef1c,c22d6ab8-bf9e-4e90-ab0d-b43bc1a59b6f,USDJPY,BUY,2024,Asia,B,155.476,154.976,155.976,156.476,156.976,155.476,154.976,155.976,156.476,156.976,0.01,125556,2024-05-02 06:09:00+00:00,125869,2024-05-02 11:22:00+00:00,CLOSED,LOSS,-3.55,154.976,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
bd6254f9-65a2-44b8-921b-ca36c0758a4a,1af12662-816c-4abe-9947-dbc9898b4600,USDJPY,BUY,2024,Asia,B,153.409,152.909,153.909,154.409,154.909,153.409,152.909,153.909,154.409,154.909,0.01,128113,2024-05-06 00:51:00+00:00,128829,2024-05-06 12:48:00+00:00,CLOSED,BREAKEVEN,1.85,153.429,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
e47fa07e-0242-45f2-8b1f-132f7bfbc072,52a43a87-af11-4394-b641-496980ceda92,USDJPY,BUY,2024,Asia,B,153.991,153.491,154.491,154.991,155.491,153.991,153.491,154.491,154.991,155.491,0.01,129541,2024-05-07 00:41:00+00:00,129984,2024-05-07 08:04:00+00:00,CLOSED,BREAKEVEN,1.85,154.011,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
4592294c-691a-430a-80a3-b848352d1831,ac5881d2-fb99-4262-828f-a830bfa9fa3c,USDJPY,BUY,2024,Asia,A,153.659,153.159,154.159,154.659,155.159,153.659,153.159,154.159,154.659,155.159,0.01,128077,2024-05-06 00:15:00+00:00,131042,2024-05-08 01:43:00+00:00,CLOSED,WIN,6.22,155.159,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
542ad51a-73c4-438a-bffe-ee9eac68b594,58ce628f-5c4f-47bd-a409-3ecc5cfbb77c,USDJPY,BUY,2024,Asia,B,154.523,154.023,155.023,155.523,156.023,154.523,154.023,155.023,155.523,156.023,0.01,130954,2024-05-08 00:15:00+00:00,132256,2024-05-08 22:00:00+00:00,CLOSED,CANCELLED,0.0,154.523,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
a2008933-43af-4368-8a67-c24b4a3c8a9b,86c92c50-bb07-4378-b14a-face07287f49,USDJPY,BUY,2024,Asia,A,154.241,153.741,154.741,155.241,155.741,154.241,153.741,154.741,155.241,155.741,0.01,129515,2024-05-07 00:15:00+00:00,132751,2024-05-09 06:15:00+00:00,CLOSED,WIN,6.22,155.741,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
2b0b3065-76b7-4c53-9246-95f33b2ee17e,3b6e8a02-56b1-473d-bfaa-87910855766d,USDJPY,BUY,2024,Asia,A,154.773,154.273,155.273,155.773,156.273,154.773,154.273,155.273,155.773,156.273,0.01,130954,2024-05-08 00:15:00+00:00,133787,2024-05-09 23:35:00+00:00,CLOSED,WIN,4.45,155.273,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
08701d80-52be-4878-90f1-118f500e24ab,1df1e402-527a-4864-aea0-6a775d5ca6e7,USDJPY,BUY,2024,Asia,B,155.141,154.641,155.641,156.141,156.641,155.141,154.641,155.641,156.141,156.641,0.01,133827,2024-05-10 00:15:00+00:00,135128,2024-05-12 22:00:00+00:00,CLOSED,CANCELLED,0.0,155.141,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
7a79eb42-e211-4552-9994-ec1e492598ab,8d5e5f9e-f6f9-49dd-acbe-044845a06126,USDJPY,BUY,2024,Asia,A,155.829,155.3521,156.3059,156.7828,157.2597,155.829,155.3521,156.3059,156.7828,157.2597,0.01,135263,2024-05-13 00:15:00+00:00,137484,2024-05-14 13:19:00+00:00,CLOSED,WIN,4.23,156.3059,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,47.7,47.7,95.4,143.1
12f980b1-c4e7-4621-8d3a-8254cef5ddb2,7f57b7d3-87fa-4b1b-86a4-10864149a293,USDJPY,BUY,2024,Asia,A,156.227,155.8021,156.6519,157.0768,157.5017,156.227,155.8021,156.6519,157.0768,157.5017,0.01,136700,2024-05-14 00:15:00+00:00,137486,2024-05-14 13:21:00+00:00,CLOSED,BREAKEVEN,1.58,156.247,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,42.5,42.5,85.0,127.5
2a6fb6a4-abc3-4957-81c7-46b75e349ade,995022dc-ff7a-433f-a9ad-0dd2f8a43f47,USDJPY,BUY,2024,Asia,B,155.977,155.5521,156.4019,156.8268,157.2517,155.977,155.5521,156.4019,156.8268,157.2517,0.01,136700,2024-05-14 00:15:00+00:00,138003,2024-05-14 22:00:00+00:00,CLOSED,CANCELLED,0.0,155.977,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,42.5,42.5,85.0,127.5
6f227432-fe6f-4e79-9f87-d08aad213a03,febb2ef9-41a8-4a18-b1a1-85087e60c73e,USDJPY,BUY,2024,Asia,A,156.519,156.1067,156.9313,157.3436,157.7559,156.519,156.1067,156.9313,157.3436,157.7559,0.01,138138,2024-05-15 00:15:00+00:00,138572,2024-05-15 07:29:00+00:00,CLOSED,LOSS,-2.93,156.1067,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,41.2,41.2,82.5,123.7
e59922e7-ef62-4ce2-b3d7-00f54b109696,1882bce0-0970-4c7f-8bd8-961537876e49,USDJPY,BUY,2024,Asia,B,155.579,155.1021,156.0559,156.5328,157.0097,155.579,155.1021,156.0559,156.5328,157.0097,0.01,135320,2024-05-13 01:12:00+00:00,138578,2024-05-15 07:35:00+00:00,CLOSED,WIN,4.23,156.0559,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,47.7,47.7,95.4,143.1
0a04531d-9031-42af-a657-bdcbe44f890b,ae19fa7d-f21f-46d3-9f85-8259595be9b4,USDJPY,BUY,2024,Asia,A,155.391,154.891,155.891,156.391,156.891,155.391,154.891,155.891,156.391,156.891,0.01,133827,2024-05-10 00:15:00+00:00,138627,2024-05-15 08:24:00+00:00,CLOSED,WIN,4.45,155.891,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
a31bf02c-3863-412d-a548-0d463f9008f3,61554415-9ea7-4308-ab95-c2ff211be6c6,USDJPY,BUY,2024,Asia,B,156.269,155.8567,156.6813,157.0936,157.5059,156.269,155.8567,156.6813,157.0936,157.5059,0.01,138433,2024-05-15 05:10:00+00:00,138631,2024-05-15 08:28:00+00:00,CLOSED,LOSS,-2.93,155.8567,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,41.2,41.2,82.5,123.7
b435f3f7-1239-4021-8ddf-fff10114138a,a89c634c-7ed7-46aa-8785-3e526f0079df,USDJPY,BUY,2024,Asia,A,154.288,153.8058,154.7702,155.2524,155.7346,154.288,153.8058,154.7702,155.2524,155.7346,0.01,139578,2024-05-16 00:15:00+00:00,139618,2024-05-16 00:55:00+00:00,CLOSED,LOSS,-3.42,153.8058,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,48.2,48.2,96.4,144.7
4d7caa90-7e1f-4c17-9886-c3b7bf91ad00,1ef99275-e63d-4841-89e1-5c59ef442ee3,USDJPY,BUY,2024,Asia,B,154.038,153.5558,154.5202,155.0024,155.4846,154.038,153.5558,154.5202,155.0024,155.4846,0.01,139593,2024-05-16 00:30:00+00:00,140386,2024-05-16 13:43:00+00:00,CLOSED,WIN,5.99,155.4846,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,48.2,48.2,96.4,144.7
b6b8ea73-b116-46d3-825e-f53e77868a36,a7fab914-81c6-446a-9f51-25f060d50588,USDJPY,BUY,2024,London,B,155.513,155.013,156.013,156.513,157.013,155.513,155.013,156.013,156.513,157.013,0.01,142887,2024-05-20 07:25:00+00:00,144718,2024-05-21 13:56:00+00:00,CLOSED,WIN,4.45,156.013,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
34c09028-9890-4542-a5a8-f6d5a0219c55,066772ac-6786-441f-835c-8e3631ed4c00,USDJPY,BUY,2024,Asia,B,156.021,155.521,156.521,157.021,157.521,156.021,155.521,156.521,157.021,157.521,0.01,145336,2024-05-22 00:15:00+00:00,146641,2024-05-22 22:00:00+00:00,CLOSED,CANCELLED,0.0,156.021,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
4e6794ee-b461-4bb4-96d1-92c6adae75f1,f8b3ef20-8383-461b-9655-2a8b7947834d,USDJPY,SELL,2024,Asia,B,157.248,157.6119,156.8841,156.5202,156.1563,157.248,157.6119,156.8841,156.5202,156.1563,0.01,148216,2024-05-24 00:15:00+00:00,149519,2024-05-26 22:00:00+00:00,CLOSED,CANCELLED,0.0,157.248,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,36.4,36.4,72.8,109.2
e4399d6c-9bab-4bcd-ae42-9b9f180dd973,50420acc-aa35-4af9-8042-7f4c4a8cf3ad,USDJPY,SELL,2024,Asia,B,157.115,157.4379,156.7921,156.4692,156.1463,157.115,157.4379,156.7921,156.4692,156.1463,0.01,149654,2024-05-27 00:15:00+00:00,150958,2024-05-27 22:00:00+00:00,CLOSED,CANCELLED,0.0,157.115,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,32.3,32.3,64.6,96.9
6e3fde8d-f42d-4f3d-b78b-60331592524a,0a193f6b-9d3c-4818-ba2c-496f05aad9fc,USDJPY,SELL,2024,Asia,A,156.998,157.3619,156.6341,156.2702,155.9063,156.998,157.3619,156.6341,156.2702,155.9063,0.01,148216,2024-05-24 00:15:00+00:00,151647,2024-05-28 09:29:00+00:00,CLOSED,BREAKEVEN,1.36,156.978,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,36.4,36.4,72.8,109.2
d53d85d3-2159-40a1-bd7a-301f59f1562d,a5d99cd5-3fd0-4bf0-8acc-5bed916ca08d,USDJPY,SELL,2024,Asia,A,156.837,157.1144,156.5596,156.2822,156.0048,156.837,157.1144,156.5596,156.2822,156.0048,0.01,151093,2024-05-28 00:15:00+00:00,152143,2024-05-28 17:48:00+00:00,CLOSED,LOSS,-1.97,157.1144,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,27.7,27.7,55.5,83.2
0dc1e47e-f4af-40d6-aa09-77cd4c536c84,c2e6085a-00f6-4f9a-8e8c-2161062e5723,USDJPY,SELL,2024,Asia,A,156.865,157.1879,156.5421,156.2192,155.8963,156.865,157.1879,156.5421,156.2192,155.8963,0.01,149654,2024-05-27 00:15:00+00:00,152306,2024-05-28 20:32:00+00:00,CLOSED,LOSS,-2.29,157.1879,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,32.3,32.3,64.6,96.9
17d76f5f-29db-455e-bbed-789a00399297,7db7ed62-539b-433f-bec5-28e59fed243c,USDJPY,SELL,2024,Asia,A,156.734,157.2242,156.2438,155.7536,155.2634,156.734,157.2242,156.2438,155.7536,155.2634,0.01,146776,2024-05-23 00:15:00+00:00,152448,2024-05-28 22:54:00+00:00,CLOSED,LOSS,-3.48,157.2242,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,49.0,49.0,98.0,147.1
da978d5e-e8ee-4baa-8af0-c283058812d9,bda2ea19-85fe-4112-915b-9448068947d7,USDJPY,BUY,2024,Asia,A,155.763,155.263,156.263,156.763,157.263,155.763,155.263,156.263,156.763,157.263,0.01,142457,2024-05-20 00:15:00+00:00,152488,2024-05-28 23:34:00+00:00,CLOSED,WIN,6.22,157.263,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
57717310-dd6f-4697-a62f-5533ed4ec900,9776b263-475d-48a6-84b0-44a9ddac365f,USDJPY,SELL,2024,NewYork,B,157.087,157.3644,156.8096,156.5322,156.2548,157.087,157.3644,156.8096,156.5322,156.2548,0.01,152112,2024-05-28 17:17:00+00:00,152544,2024-05-29 00:30:00+00:00,CLOSED,LOSS,-1.97,157.3644,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,27.7,27.7,55.5,83.2
bf4af40d-f552-4511-81dd-981eb8115a93,e5961f62-15db-4a51-af22-d7fed86f0477,USDJPY,SELL,2024,Asia,A,157.272,157.5415,157.0025,156.733,156.4635,157.272,157.5415,157.0025,156.733,156.4635,0.01,152529,2024-05-29 00:15:00+00:00,153126,2024-05-29 10:12:00+00:00,CLOSED,BREAKEVEN,1.03,157.252,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,27.0,26.9,53.9,80.8
538e295e-07eb-449c-8ed9-38d68de90c72,f0b0cae3-6c7e-4606-8cec-dfe97251df80,USDJPY,SELL,2024,London,B,156.984,157.4742,156.4938,156.0036,155.5134,156.984,157.4742,156.4938,156.0036,155.5134,0.01,147586,2024-05-23 13:45:00+00:00,153408,2024-05-29 14:54:00+00:00,CLOSED,LOSS,-3.48,157.4742,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,49.0,49.0,98.0,147.1
44315209-ab76-4584-b8ed-e76a11385b6a,9a618507-7cc6-493d-9fd2-202f157934a0,USDJPY,SELL,2024,Asia,A,157.627,157.9039,157.3501,157.0732,156.7963,157.627,157.9039,157.3501,157.0732,156.7963,0.01,153969,2024-05-30 00:15:00+00:00,154323,2024-05-30 06:09:00+00:00,CLOSED,WIN,3.43,156.7963,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,27.7,27.7,55.4,83.1
94a6e5bb-6046-4ef7-b997-8bfcd1d8697e,be708cbc-83b1-41d1-aaf7-6b5db6131430,USDJPY,BUY,2024,Asia,A,156.271,155.771,156.771,157.271,157.771,156.271,155.771,156.771,157.271,157.771,0.01,145336,2024-05-22 00:15:00+00:00,154347,2024-05-30 06:33:00+00:00,CLOSED,WIN,4.45,156.771,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
b1dce85e-3f46-45ba-b462-251dd534feff,814f90b5-2249-4488-bde0-1ef2226bf82a,USDJPY,SELL,2024,London,B,157.522,157.7915,157.2525,156.983,156.7135,157.522,157.7915,157.2525,156.983,156.7135,0.01,153414,2024-05-29 15:00:00+00:00,154357,2024-05-30 06:43:00+00:00,CLOSED,WIN,3.36,156.7135,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,27.0,26.9,53.9,80.8
dc2cd5c0-9de5-4b25-b607-beb84468e7e3,2834364d-3591-40a8-8905-eddf5f0de487,USDJPY,SELL,2024,Asia,B,157.877,158.1539,157.6001,157.3232,157.0463,157.877,158.1539,157.6001,157.3232,157.0463,0.01,153969,2024-05-30 00:15:00+00:00,155273,2024-05-30 22:00:00+00:00,CLOSED,CANCELLED,0.0,157.877,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,27.7,27.7,55.4,83.1
1a0d0998-9762-4515-968d-0fe5f22f05dc,6950d718-b63e-41c4-b6fb-44b7e9161fe4,USDJPY,SELL,2024,Asia,A,156.988,157.3276,156.6484,156.3088,155.9692,156.988,157.3276,156.6484,156.3088,155.9692,0.01,155408,2024-05-31 00:15:00+00:00,155814,2024-05-31 07:01:00+00:00,CLOSED,BREAKEVEN,1.28,156.968,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,34.0,34.0,67.9,101.9
0021de8f-b7b7-4dc7-a49f-91ee557e629d,ff879ea9-4aa0-4d19-a1c2-0d0a696a93f2,USDJPY,SELL,2024,London,B,157.238,157.5776,156.8984,156.5588,156.2192,157.238,157.5776,156.8984,156.5588,156.2192,0.01,155893,2024-05-31 08:20:00+00:00,156286,2024-05-31 14:53:00+00:00,CLOSED,WIN,3.02,156.8984,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,34.0,34.0,67.9,101.9
19089def-34f2-4266-943a-c05f8b6b3925,208bf99d-b573-49c8-9da7-0afd19c213b6,USDJPY,SELL,2024,Asia,B,157.431,157.8193,157.0427,156.6544,156.2661,157.431,157.8193,157.0427,156.6544,156.2661,0.01,157066,2024-06-03 03:56:00+00:00,157676,2024-06-03 14:06:00+00:00,CLOSED,WIN,4.83,156.2661,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,38.8,38.8,77.7,116.5
a647b537-3a55-4786-a924-a9693659dcb2,20203a67-a0d4-44c2-ba9a-57bc25301e33,USDJPY,SELL,2024,Asia,A,157.181,157.5693,156.7927,156.4044,156.0161,157.181,157.5693,156.7927,156.4044,156.0161,0.01,156845,2024-06-03 00:15:00+00:00,157777,2024-06-03 15:47:00+00:00,CLOSED,WIN,4.83,156.0161,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,38.8,38.8,77.7,116.5
fa47dec2-ae90-474e-a75f-d836299e9858,b0c96357-678c-48d0-b208-2a138d0da36e,USDJPY,SELL,2024,Asia,B,156.342,156.842,155.842,155.342,154.842,156.342,156.842,155.842,155.342,154.842,0.01,158321,2024-06-04 00:51:00+00:00,158902,2024-06-04 10:32:00+00:00,CLOSED,WIN,6.22,154.842,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
a6c81c6a-089d-4d1a-84ea-370437e4281e,674a8a66-71de-49d8-aa80-191baf2aef95,USDJPY,SELL,2024,Asia,A,156.092,156.592,155.592,155.092,154.592,156.092,156.592,155.592,155.092,154.592,0.01,158285,2024-06-04 00:15:00+00:00,159110,2024-06-04 14:00:00+00:00,CLOSED,WIN,6.22,154.592,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
644c0a72-ef2d-4d3c-9788-c9819bdeae69,5cceaaf0-1223-4de7-b588-adc083372dfa,USDJPY,BUY,2024,Asia,B,154.858,154.358,155.358,155.858,156.358,154.858,154.358,155.358,155.858,156.358,0.01,159725,2024-06-05 00:15:00+00:00,161029,2024-06-05 22:00:00+00:00,CLOSED,CANCELLED,0.0,154.858,EXPIRED_DAY_END,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
56ee4f5d-4645-43ce-a86f-c37d2f8e8745,7a901fa5-a018-41c8-afb8-8224fbcaa772,USDJPY,BUY,2024,Asia,A,155.108,154.608,155.608,156.108,156.608,155.108,154.608,155.608,156.108,156.608,0.01,159725,2024-06-05 00:15:00+00:00,161203,2024-06-06 00:54:00+00:00,CLOSED,WIN,4.45,155.608,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
085002d8-e5de-47b9-a2d6-cbbf2e9de3e2,bfe62556-c142-4c32-bc4e-275d10290b39,USDJPY,BUY,2024,Asia,A,155.915,155.415,156.415,156.915,157.415,155.915,155.415,156.415,156.915,157.415,0.01,161164,2024-06-06 00:15:00+00:00,161240,2024-06-06 01:31:00+00:00,CLOSED,LOSS,-3.55,155.415,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
3caae4d9-2244-4544-8fb3-ec8fb63edb23,e60e8163-861c-454f-8f52-cf861957278c,USDJPY,BUY,2024,Asia,B,155.665,155.165,156.165,156.665,157.165,155.665,155.165,156.165,156.665,157.165,0.01,161194,2024-06-06 00:45:00+00:00,162261,2024-06-06 18:32:00+00:00,CLOSED,BREAKEVEN,1.85,155.685,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
fa5b3337-4f41-432a-b696-367eab14beb6,88662fa9-c953-471e-beaa-eef446ff4016,USDJPY,BUY,2024,Asia,A,155.676,155.176,156.176,156.676,157.176,155.676,155.176,156.176,156.676,157.176,0.01,162604,2024-06-07 00:15:00+00:00,162969,2024-06-07 06:20:00+00:00,CLOSED,LOSS,-3.55,155.176,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
1d2d4243-5ed9-40e8-8ed0-45a15b60eaf5,026adcce-5fa5-493b-9d27-2e487ec92300,USDJPY,BUY,2024,Asia,B,155.426,154.926,155.926,156.426,156.926,155.426,154.926,155.926,156.426,156.926,0.01,162955,2024-06-07 06:06:00+00:00,163417,2024-06-07 13:48:00+00:00,CLOSED,WIN,6.22,156.926,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
9e9a76de-d854-4cd7-8ed1-294ebc9bb979,6a65f149-eb81-4798-9c45-99a6ed93b42c,USDJPY,SELL,2024,Asia,A,156.825,157.325,156.325,155.825,155.325,156.825,157.325,156.325,155.825,155.325,0.01,164042,2024-06-10 00:15:00+00:00,165649,2024-06-11 03:02:00+00:00,CLOSED,LOSS,-3.55,157.325,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
83247d44-c1a5-4401-979c-338ce0bbf4e9,21a30109-a1ad-4daa-a825-2020db3a27b6,USDJPY,SELL,2024,London,B,157.355,157.855,156.855,156.355,155.855,157.355,157.855,156.855,156.355,155.855,0.01,167342,2024-06-12 07:16:00+00:00,167714,2024-06-12 13:28:00+00:00,CLOSED,WIN,6.22,155.855,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
13c39506-fa6e-4a3d-8a97-09d8b00a6876,f1df81a1-f499-4ca5-9eee-996bde22a394,USDJPY,SELL,2024,Asia,B,157.294,157.794,156.794,156.294,155.794,157.294,157.794,156.794,156.294,155.794,0.01,165647,2024-06-11 03:00:00+00:00,167745,2024-06-12 13:59:00+00:00,CLOSED,WIN,6.22,155.794,TP3_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
4ca5d56a-a5d5-4ce4-beeb-43d08f15a1d7,042f6432-534a-4879-8879-cf4cf6adf635,USDJPY,SELL,2024,Asia,A,157.044,157.544,156.544,156.044,155.544,157.044,157.544,156.544,156.044,155.544,0.01,165482,2024-06-11 00:15:00+00:00,168036,2024-06-12 18:50:00+00:00,CLOSED,WIN,4.45,156.544,SL_HIT,5.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0,150.0
