trade_id,signal_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl,tp1,tp2,tp3,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,margin_used,entry_amount,monetary_loss_at_sl,monetary_profit_at_tp,rr_ratio,tp3_pips,sl_pips,tp1_pips,tp2_pips
7824fdb1-2961-458c-a666-95e1a8271312,ef55d482-84e5-4396-afe2-abc39a79fa27,GBPUSD,BUY,2024,Asia,A,1.26236,1.2588,1.26592,1.26949,1.27305,1.26236,1.2588,1.26592,1.26949,1.27305,0.01,99302,2024-04-08 00:15:00+00:00,102917,2024-04-10 12:30:00+00:00,CLOSED,WIN,4.45,1.26592,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,35.6,35.6,71.3
d26b398e-c6d1-42da-bfae-297c6ca557c3,3c1854b9-0013-4fa2-b115-9b43efc3ba62,GBPUSD,BUY,2024,London,B,1.25113,1.24677,1.25549,1.25985,1.26421,1.25113,1.24677,1.25549,1.25985,1.26421,0.01,104537,2024-04-11 15:30:00+00:00,105463,2024-04-12 06:56:00+00:00,CLOSED,BREAKEVEN,2.28,1.25133,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,43.6,43.6,87.2
2839543b-bfa7-49c0-b170-8bc85b1e71d6,5a7f5c20-0152-4f37-85d4-9b2dde1d5c9d,GBPUSD,BUY,2024,Asia,A,1.25543,1.25088,1.25998,1.26453,1.26908,1.25543,1.25088,1.25998,1.26453,1.26908,0.01,105062,2024-04-12 00:15:00+00:00,105481,2024-04-12 07:14:00+00:00,CLOSED,LOSS,-4.55,1.25088,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,45.5,45.5,91.0
0ddc3411-b269-4fc1-af22-4ccf7c79fdd1,4a6e4d36-be3a-46a4-9859-2a1eae1412af,GBPUSD,BUY,2024,Asia,A,1.25363,1.24927,1.25799,1.26235,1.26671,1.25363,1.24927,1.25799,1.26235,1.26671,0.01,103622,2024-04-11 00:15:00+00:00,105612,2024-04-12 09:25:00+00:00,CLOSED,LOSS,-4.36,1.24927,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,43.6,43.6,87.2
be20eb51-672d-4f7e-b552-c9eb79bf8279,03cae807-42d3-4e1d-a142-a06210bd8bca,GBPUSD,BUY,2024,Asia,B,1.25293,1.24838,1.25748,1.26203,1.26658,1.25293,1.24838,1.25748,1.26203,1.26658,0.01,105445,2024-04-12 06:38:00+00:00,105671,2024-04-12 10:24:00+00:00,CLOSED,LOSS,-4.55,1.24838,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,45.5,45.5,91.0
49c7079f-a127-4040-9d3f-983cd4cfc6c9,f76eadda-a847-4065-9edf-a1c17fcd5894,GBPUSD,BUY,2024,Asia,A,1.24591,1.24091,1.25091,1.25591,1.26091,1.24591,1.24091,1.25091,1.25591,1.26091,0.01,106500,2024-04-15 00:15:00+00:00,108317,2024-04-16 06:32:00+00:00,CLOSED,LOSS,-5.0,1.24091,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
01b61796-ab83-4ead-90c7-9f6ae113bf64,a8d01125-e18e-4655-b4a3-67455ed230be,GBPUSD,BUY,2024,Asia,B,1.24209,1.23709,1.24709,1.25209,1.25709,1.24209,1.23709,1.24709,1.25209,1.25709,0.01,108083,2024-04-16 02:38:00+00:00,108975,2024-04-16 17:30:00+00:00,CLOSED,BREAKEVEN,2.6,1.24229,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
21adb084-5040-42f8-a186-42c0673cc676,b7bc516e-75fa-462b-966a-9da23139e534,GBPUSD,BUY,2024,Asia,A,1.24301,1.23801,1.24801,1.25301,1.25801,1.24301,1.23801,1.24801,1.25301,1.25801,0.01,109380,2024-04-17 00:15:00+00:00,110327,2024-04-17 16:02:00+00:00,CLOSED,BREAKEVEN,2.6,1.24321,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
a8c3080d-64ed-4620-9675-91f2d82abf79,ef119073-6620-41ad-9359-424c375afbd7,GBPUSD,BUY,2024,Asia,B,1.24051,1.23551,1.24551,1.25051,1.25551,1.24051,1.23551,1.24551,1.25051,1.25551,0.01,109380,2024-04-17 00:15:00+00:00,110684,2024-04-17 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.24051,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
835b90ea-a23d-433c-8260-125526e00fca,14ca1a3a-9f31-4f3e-a10d-13163e7a4d72,GBPUSD,BUY,2024,Asia,B,1.24341,1.23841,1.24841,1.25341,1.25841,1.24341,1.23841,1.24841,1.25341,1.25841,0.01,107746,2024-04-15 21:01:00+00:00,111848,2024-04-18 17:24:00+00:00,CLOSED,BREAKEVEN,2.6,1.24361,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
b49f9c84-89e6-4546-8a0c-f285a15a2013,e6385733-c60a-4099-b319-6197ca78e70b,GBPUSD,BUY,2024,Asia,B,1.24282,1.23884,1.2468,1.25079,1.25477,1.24282,1.23884,1.2468,1.25079,1.25477,0.01,110819,2024-04-18 00:15:00+00:00,112124,2024-04-18 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.24282,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,39.8,39.8,79.7
58a1e0f8-d861-4c13-9b45-95c65415be53,f42dc653-2b7e-4e5e-b2a7-1bf7a8f8d05e,GBPUSD,BUY,2024,Asia,A,1.24532,1.24134,1.2493,1.25329,1.25727,1.24532,1.24134,1.2493,1.25329,1.25727,0.01,110819,2024-04-18 00:15:00+00:00,112335,2024-04-19 01:31:00+00:00,CLOSED,LOSS,-3.98,1.24134,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,39.8,39.8,79.7
b4745d3b-eb82-4639-a51b-d75cbd40a957,f9ee83f5-6d5f-4c97-a23c-d2c4360eccbf,GBPUSD,BUY,2024,Asia,A,1.24459,1.23959,1.24959,1.25459,1.25959,1.24459,1.23959,1.24959,1.25459,1.25959,0.01,107940,2024-04-16 00:15:00+00:00,112367,2024-04-19 02:03:00+00:00,CLOSED,LOSS,-5.0,1.23959,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,50.0,50.0,100.0
e9e1dee3-e0c4-4b37-81b5-2a63efe55f4d,524bb001-a6c5-41c5-9190-3c23148dbe7d,GBPUSD,BUY,2024,Asia,A,1.24344,1.23962,1.24726,1.25108,1.25491,1.24344,1.23962,1.24726,1.25108,1.25491,0.01,112259,2024-04-19 00:15:00+00:00,112367,2024-04-19 02:03:00+00:00,CLOSED,LOSS,-3.82,1.23962,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,38.2,38.2,76.4
2c2b8661-5ef0-4877-a390-f0132d9feecf,6b95d627-7b4a-422b-986e-98cf033c68e2,GBPUSD,BUY,2024,Asia,B,1.24094,1.23712,1.24476,1.24858,1.25241,1.24094,1.23712,1.24476,1.24858,1.25241,0.01,112340,2024-04-19 01:36:00+00:00,113165,2024-04-19 15:21:00+00:00,CLOSED,BREAKEVEN,2.01,1.24114,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,38.2,38.2,76.4
c55d6fec-33bd-4d05-af1f-d4e1c59521e4,8e482854-1d2e-4638-bb19-57fcc45b614f,GBPUSD,BUY,2024,Asia,A,1.23749,1.23397,1.24101,1.24453,1.24805,1.23749,1.23397,1.24101,1.24453,1.24805,0.01,113697,2024-04-22 00:15:00+00:00,114297,2024-04-22 10:15:00+00:00,CLOSED,LOSS,-3.52,1.23397,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,35.2,35.2,70.4
4d7ca9cc-139c-4fdb-8a53-b6b042ee3ed8,68168295-ab1c-4222-bbfe-a8522e4ee582,GBPUSD,BUY,2024,London,B,1.23499,1.23147,1.23851,1.24203,1.24555,1.23499,1.23147,1.23851,1.24203,1.24555,0.01,114243,2024-04-22 09:21:00+00:00,114360,2024-04-22 11:18:00+00:00,CLOSED,LOSS,-3.52,1.23147,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,35.2,35.2,70.4
a387f998-0bd9-4caf-b875-ffc3c0725488,d918225b-93d8-40f1-aa2f-d758c2eb5344,GBPUSD,BUY,2024,Asia,A,1.23494,1.23117,1.23871,1.24247,1.24624,1.23494,1.23117,1.23871,1.24247,1.24624,0.01,115137,2024-04-23 00:15:00+00:00,115755,2024-04-23 10:33:00+00:00,CLOSED,BREAKEVEN,1.99,1.23514,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,37.7,37.7,75.3
5f8ff693-bb8f-4f2a-839f-0489d1ea8498,f14ff057-8c4f-4f10-8e03-707bc129e1f7,GBPUSD,BUY,2024,Asia,B,1.23244,1.22867,1.23621,1.23997,1.24374,1.23244,1.22867,1.23621,1.23997,1.24374,0.01,115137,2024-04-23 00:15:00+00:00,116442,2024-04-23 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.23244,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,37.7,37.7,75.3
20e26932-1138-4bd7-ae20-84faef2f8475,2faa82bb-aa80-40db-aad0-f3b22aac232e,GBPUSD,BUY,2024,London,B,1.24286,1.23849,1.24723,1.2516,1.25597,1.24286,1.23849,1.24723,1.2516,1.25597,0.01,117030,2024-04-24 07:48:00+00:00,118754,2024-04-25 12:32:00+00:00,CLOSED,WIN,5.45,1.24723,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,43.7,43.7,87.4
cf07c8ef-e52a-4dac-8c09-cd178dbf7791,ea027e8c-0f41-47b1-948f-5b260a51b5f8,GBPUSD,BUY,2024,Asia,A,1.24589,1.2417,1.25008,1.25427,1.25846,1.24589,1.2417,1.25008,1.25427,1.25846,0.01,118017,2024-04-25 00:15:00+00:00,118795,2024-04-25 13:13:00+00:00,CLOSED,BREAKEVEN,2.2,1.24609,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,41.9,41.9,83.8
638c6450-cea7-4e48-9936-4b003389fbc8,e566b76a-ec80-470d-bb3c-757f87ca29f4,GBPUSD,BUY,2024,Asia,B,1.24339,1.2392,1.24758,1.25177,1.25596,1.24339,1.2392,1.24758,1.25177,1.25596,0.01,118017,2024-04-25 00:15:00+00:00,119322,2024-04-25 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.24339,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,41.9,41.9,83.8
2fcaa31c-0bbd-439e-83c6-3f6626d372f0,70eb3454-ac76-4ecd-bdc2-fae6d4f0e9ab,GBPUSD,BUY,2024,Asia,A,1.25069,1.24613,1.25525,1.25981,1.26437,1.25069,1.24613,1.25525,1.25981,1.26437,0.01,119457,2024-04-26 00:15:00+00:00,120337,2024-04-26 14:55:00+00:00,CLOSED,LOSS,-4.56,1.24613,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,45.6,45.6,91.2
d1a2ef14-3092-4140-80cf-3c6160584a37,10dee3b1-6ce1-4dfa-bb20-785476660774,GBPUSD,BUY,2024,Asia,A,1.24536,1.24099,1.24973,1.2541,1.25847,1.24536,1.24099,1.24973,1.2541,1.25847,0.01,116577,2024-04-24 00:15:00+00:00,120351,2024-04-26 15:09:00+00:00,CLOSED,BREAKEVEN,2.28,1.24556,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,43.7,43.7,87.4
a83c307e-e9ac-4c81-97cc-3d6ad4c51377,8a70f1ec-d855-4e08-bbb8-af501a76c65c,GBPUSD,BUY,2024,Asia,B,1.24842,1.24396,1.25288,1.25735,1.26181,1.24842,1.24396,1.25288,1.25735,1.26181,0.01,120894,2024-04-29 00:15:00+00:00,122199,2024-04-29 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.24842,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,44.6,44.6,89.3
99b2e78f-fbd2-4995-a0a6-dc5d999cff6c,d3854eb2-1ae2-4c59-abbd-62751331c520,GBPUSD,BUY,2024,Asia,A,1.25092,1.24646,1.25538,1.25985,1.26431,1.25092,1.24646,1.25538,1.25985,1.26431,0.01,120894,2024-04-29 00:15:00+00:00,123069,2024-04-30 12:30:00+00:00,CLOSED,BREAKEVEN,2.33,1.25112,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,44.6,44.6,89.3
e64c6633-90c5-48a5-925e-5485b51c9124,c4b649b4-73fd-4d79-84dc-9eac1112c118,GBPUSD,BUY,2024,London,B,1.24819,1.24363,1.25275,1.25731,1.26187,1.24819,1.24363,1.25275,1.25731,1.26187,0.01,120315,2024-04-26 14:33:00+00:00,123580,2024-04-30 21:01:00+00:00,CLOSED,BREAKEVEN,2.38,1.24839,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,45.6,45.6,91.2
6002daa9-4f53-4c72-bed3-bb0ecaed97bc,92870ce4-4f86-4a0d-b76c-385ab6a4a437,GBPUSD,SELL,2024,Asia,B,1.2584,1.26302,1.25378,1.24917,1.24455,1.2584,1.26302,1.25378,1.24917,1.24455,0.01,122334,2024-04-30 00:15:00+00:00,123639,2024-04-30 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.2584,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,46.2,46.2,92.3
d1316de7-93cb-4c4b-8652-5785f3854609,baaaa9f6-5998-4056-bac2-c3f119b0ccb2,GBPUSD,SELL,2024,Asia,A,1.2559,1.26052,1.25128,1.24667,1.24205,1.2559,1.26052,1.25128,1.24667,1.24205,0.01,122334,2024-04-30 00:15:00+00:00,124872,2024-05-01 18:33:00+00:00,CLOSED,WIN,5.78,1.25128,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,46.2,46.2,92.3
36a8ef74-dfad-48a0-995f-5c00c0664352,8b9c8c62-0fc6-4d1a-b050-644bc0906850,GBPUSD,BUY,2024,Asia,A,1.24885,1.24476,1.25294,1.25703,1.26112,1.24885,1.24476,1.25294,1.25703,1.26112,0.01,123774,2024-05-01 00:15:00+00:00,124960,2024-05-01 20:01:00+00:00,CLOSED,BREAKEVEN,2.14,1.24905,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,40.9,40.9,81.8
972a220d-b129-409c-afa3-4e7c3f7c740e,23551c9f-1499-4d53-a0f1-018586960d77,GBPUSD,BUY,2024,Asia,B,1.24635,1.24226,1.25044,1.25453,1.25862,1.24635,1.24226,1.25044,1.25453,1.25862,0.01,123774,2024-05-01 00:15:00+00:00,125078,2024-05-01 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.24635,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,40.9,40.9,81.8
ed0df795-e24c-4208-be3d-231852a391c9,79467492-8aa3-4b5f-828a-797f6c25a580,GBPUSD,BUY,2024,Asia,A,1.25362,1.24916,1.25808,1.26253,1.26698,1.25362,1.24916,1.25808,1.26253,1.26698,0.01,125213,2024-05-02 00:15:00+00:00,126018,2024-05-02 13:40:00+00:00,CLOSED,LOSS,-4.46,1.24916,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,44.6,44.6,89.1
8f496e73-51f2-492b-86e4-9f4a7299e0b5,8b2570c4-5884-403b-a927-be62503e5ef3,GBPUSD,BUY,2024,Asia,A,1.25391,1.24961,1.25821,1.2625,1.2668,1.25391,1.24961,1.25821,1.2625,1.2668,0.01,126653,2024-05-03 00:15:00+00:00,127447,2024-05-03 13:29:00+00:00,CLOSED,WIN,5.37,1.25821,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,43.0,43.0,85.9
b489d246-962f-4132-8f7a-eeacbecac74c,d2d68c30-76f3-4297-86e7-76abd9a53cff,GBPUSD,BUY,2024,London,B,1.25112,1.24666,1.25558,1.26003,1.26448,1.25112,1.24666,1.25558,1.26003,1.26448,0.01,125768,2024-05-02 09:30:00+00:00,127482,2024-05-03 14:04:00+00:00,CLOSED,WIN,5.57,1.25558,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,44.6,44.6,89.1
21ff5ad5-7b67-41e6-9928-e8cf969e960a,463dbec5-caef-4caa-baad-6946c6ced7b0,GBPUSD,BUY,2024,Asia,B,1.25141,1.24711,1.25571,1.26,1.2643,1.25141,1.24711,1.25571,1.26,1.2643,0.01,126653,2024-05-03 00:15:00+00:00,127955,2024-05-05 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.25141,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,43.0,43.0,85.9
82123fd2-e2bd-45d8-a6a8-2c5c747eeadf,72885fff-ace4-4170-bd18-9bf195024855,GBPUSD,BUY,2024,Asia,B,1.2515,1.24686,1.25614,1.26078,1.26543,1.2515,1.24686,1.25614,1.26078,1.26543,0.01,128090,2024-05-06 00:15:00+00:00,129392,2024-05-06 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.2515,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,46.4,46.4,92.8
b6e8d762-aa34-4e29-b1e3-d40a3f9ac1b2,e9fc808f-3b23-48de-9ed2-683b144eb663,GBPUSD,BUY,2024,Asia,A,1.254,1.24936,1.25864,1.26328,1.26793,1.254,1.24936,1.25864,1.26328,1.26793,0.01,128090,2024-05-06 00:15:00+00:00,129867,2024-05-07 05:55:00+00:00,CLOSED,BREAKEVEN,2.42,1.2542,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,46.4,46.4,92.8
28ef631a-f5d2-4200-a5d7-91ad68f17836,43a9ff1d-c51c-4aef-a51b-f1c2c7263ea7,GBPUSD,BUY,2024,Asia,A,1.25013,1.24597,1.25429,1.25845,1.2626,1.25013,1.24597,1.25429,1.25845,1.2626,0.01,130967,2024-05-08 00:15:00+00:00,133052,2024-05-09 11:00:00+00:00,CLOSED,LOSS,-4.16,1.24597,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,41.6,41.6,83.2
136db411-1a7b-4319-a2c8-484cf9f5812b,8e22ac57-c2b4-4a8c-8152-fe86a98c25fb,GBPUSD,BUY,2024,Asia,A,1.24927,1.24552,1.25302,1.25677,1.26052,1.24927,1.24552,1.25302,1.25677,1.26052,0.01,132407,2024-05-09 00:15:00+00:00,133052,2024-05-09 11:00:00+00:00,CLOSED,LOSS,-3.75,1.24552,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,37.5,37.5,75.0
73cfda04-29e5-4921-88c3-ba125fbfc026,f9910f36-3161-428d-b983-27eda5e6ce4a,GBPUSD,SELL,2024,Asia,B,1.25493,1.25876,1.2511,1.24727,1.24343,1.25493,1.25876,1.2511,1.24727,1.24343,0.01,133845,2024-05-10 00:15:00+00:00,135147,2024-05-12 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.25493,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,38.3,38.3,76.6
64efaca0-aa26-415f-8474-5fcc0dd8a6cd,9144746a-843a-4036-a66c-5ba9d69fa5a5,GBPUSD,SELL,2024,Asia,A,1.25212,1.25507,1.24917,1.24621,1.24326,1.25212,1.25507,1.24917,1.24621,1.24326,0.01,135282,2024-05-13 00:15:00+00:00,135973,2024-05-13 11:46:00+00:00,CLOSED,LOSS,-2.95,1.25507,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,29.5,29.5,59.1
2ed6bbca-0bec-4718-aa79-23fb09154835,367364c2-bf35-4413-ac39-1342c47c833e,GBPUSD,SELL,2024,Asia,A,1.25243,1.25626,1.2486,1.24477,1.24093,1.25243,1.25626,1.2486,1.24477,1.24093,0.01,133845,2024-05-10 00:15:00+00:00,136069,2024-05-13 13:22:00+00:00,CLOSED,LOSS,-3.83,1.25626,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,38.3,38.3,76.6
6c2235b8-e3c0-430b-9d91-65a61ff93fc7,a1e924f3-2bf1-476f-a51d-f22227624fc9,GBPUSD,BUY,2024,London,B,1.24763,1.24347,1.25179,1.25595,1.2601,1.24763,1.24347,1.25179,1.25595,1.2601,0.01,131423,2024-05-08 07:51:00+00:00,137207,2024-05-14 08:22:00+00:00,CLOSED,WIN,5.2,1.25179,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,41.6,41.6,83.2
40250b1a-fd4d-46b5-b9cf-960eeda37a8e,8575177e-6926-4974-9da2-08959ef2fa42,GBPUSD,SELL,2024,London,B,1.25462,1.25757,1.25167,1.24871,1.24576,1.25462,1.25757,1.25167,1.24871,1.24576,0.01,135968,2024-05-13 11:41:00+00:00,137302,2024-05-14 09:57:00+00:00,CLOSED,BREAKEVEN,1.58,1.25442,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,29.5,29.5,59.1
7e3090fc-4e78-4823-9c49-328b4f2bef82,cea0c41c-6a8a-4c7f-8a50-786681bf0458,GBPUSD,SELL,2024,Asia,A,1.25596,1.25887,1.25305,1.25015,1.24724,1.25596,1.25887,1.25305,1.25015,1.24724,0.01,136720,2024-05-14 00:15:00+00:00,137360,2024-05-14 10:55:00+00:00,CLOSED,BREAKEVEN,1.55,1.25576,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,29.1,29.1,58.1
ed7e43f0-70ec-46f0-b215-5b552ed23066,22adb323-333d-4b32-a9b6-4aa8ce4ea1d8,GBPUSD,BUY,2024,London,B,1.24677,1.24302,1.25052,1.25427,1.25802,1.24677,1.24302,1.25052,1.25427,1.25802,0.01,133052,2024-05-09 11:00:00+00:00,137540,2024-05-14 13:55:00+00:00,CLOSED,WIN,6.57,1.25802,TP3_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,37.5,37.5,75.0
f83888bc-ad27-48c3-9e7b-d24cec050312,a5c318c0-9d2b-4c69-ad89-1b640a2c7c3f,GBPUSD,SELL,2024,London,B,1.25846,1.26137,1.25555,1.25265,1.24974,1.25846,1.26137,1.25555,1.25265,1.24974,0.01,137596,2024-05-14 14:51:00+00:00,138680,2024-05-15 08:57:00+00:00,CLOSED,LOSS,-2.91,1.26137,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,29.1,29.1,58.1
e3d03c1c-8f2c-452b-a4e9-6a45d0576e46,f2a12ba7-9346-44f3-9d9e-98fef7321808,GBPUSD,SELL,2024,Asia,A,1.25837,1.26142,1.25532,1.25228,1.24923,1.25837,1.26142,1.25532,1.25228,1.24923,0.01,138158,2024-05-15 00:15:00+00:00,138687,2024-05-15 09:04:00+00:00,CLOSED,LOSS,-3.05,1.26142,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,30.5,30.5,60.9
ea6e82d2-ba06-47e5-895d-2810c1958288,81eb3e1b-d381-4c47-9c44-e26a897bc8ab,GBPUSD,SELL,2024,London,B,1.26087,1.26392,1.25782,1.25478,1.25173,1.26087,1.26392,1.25782,1.25478,1.25173,0.01,138655,2024-05-15 08:32:00+00:00,138893,2024-05-15 12:30:00+00:00,CLOSED,LOSS,-3.05,1.26392,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,30.5,30.5,60.9
761e8d32-0c8b-4a99-b57d-c41a28f9d8a8,0cdd69d3-40a9-401f-bd6b-b1dd81c3cef7,GBPUSD,SELL,2024,Asia,B,1.27138,1.27512,1.26764,1.2639,1.26015,1.27138,1.27512,1.26764,1.2639,1.26015,0.01,139598,2024-05-16 00:15:00+00:00,140903,2024-05-16 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.27138,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,37.4,37.4,74.8
aa31e161-05ac-4da8-9db4-77e84a709070,49baba63-b58a-48d7-953c-212ad3639e95,GBPUSD,SELL,2024,Asia,A,1.26888,1.27262,1.26514,1.2614,1.25765,1.26888,1.27262,1.26514,1.2614,1.25765,0.01,139598,2024-05-16 00:15:00+00:00,141899,2024-05-17 14:36:00+00:00,CLOSED,BREAKEVEN,1.97,1.26868,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,37.4,37.4,74.8
2c14541c-cc63-440b-9e04-4759e9048bb9,a4c1dea3-8e0c-4e74-8009-86bf575bdbe6,GBPUSD,SELL,2024,Asia,A,1.2671,1.2706,1.2636,1.26009,1.25659,1.2671,1.2706,1.2636,1.26009,1.25659,0.01,141038,2024-05-17 00:15:00+00:00,141947,2024-05-17 15:24:00+00:00,CLOSED,LOSS,-3.5,1.2706,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,35.0,35.0,70.1
8d36b899-2d75-4381-afa3-28c8bec970cc,97a0e2ce-6365-4b49-be89-08550c8526b9,GBPUSD,SELL,2024,Asia,B,1.27307,1.27685,1.26929,1.2655,1.26172,1.27307,1.27685,1.26929,1.2655,1.26172,0.01,142476,2024-05-20 00:15:00+00:00,143781,2024-05-20 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.27307,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,37.8,37.8,75.7
d3ef8dc6-2e66-4be0-9288-09f7be1739d3,9a348313-4913-4d41-ac8f-a4c53e9b12c3,GBPUSD,SELL,2024,Asia,B,1.27346,1.27706,1.26986,1.26626,1.26266,1.27346,1.27706,1.26986,1.26626,1.26266,0.01,143916,2024-05-21 00:15:00+00:00,145220,2024-05-21 22:00:00+00:00,CLOSED,CANCELLED,0.0,1.27346,EXPIRED_DAY_END,2.0,1000.0,0.0,0.0,1:3,0.0,36.0,36.0,72.0
5aabb19f-03bb-4c3f-8867-1338bba3d942,f1082cfb-20eb-449f-990c-854180048138,GBPUSD,SELL,2024,London,B,1.2696,1.2731,1.2661,1.26259,1.25909,1.2696,1.2731,1.2661,1.26259,1.25909,0.01,141909,2024-05-17 14:46:00+00:00,145700,2024-05-22 06:00:00+00:00,CLOSED,LOSS,-3.5,1.2731,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,35.0,35.0,70.1
1440cbc7-4e22-49f7-9b71-1038bb8418bc,1c6febd6-a02e-48a7-838d-9d6e1941ffdd,GBPUSD,SELL,2024,Asia,A,1.27057,1.27435,1.26679,1.263,1.25922,1.27057,1.27435,1.26679,1.263,1.25922,0.01,142476,2024-05-20 00:15:00+00:00,145700,2024-05-22 06:00:00+00:00,CLOSED,LOSS,-3.78,1.27435,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,37.8,37.8,75.7
35bc3140-c65a-4f33-8ab7-cb1e3d227553,a883f89a-e3a3-4069-9db5-31ea577a99e8,GBPUSD,SELL,2024,Asia,A,1.27096,1.27456,1.26736,1.26376,1.26016,1.27096,1.27456,1.26736,1.26376,1.26016,0.01,143916,2024-05-21 00:15:00+00:00,145700,2024-05-22 06:00:00+00:00,CLOSED,LOSS,-3.6,1.27456,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,36.0,36.0,72.0
568bd36a-f23d-4b63-947f-c6b14b711c2d,d145d84c-a65f-4e0e-a958-ec989edb5ad9,GBPUSD,SELL,2024,Asia,A,1.27093,1.2741,1.26776,1.2646,1.26143,1.27093,1.2741,1.26776,1.2646,1.26143,0.01,145355,2024-05-22 00:15:00+00:00,145700,2024-05-22 06:00:00+00:00,CLOSED,LOSS,-3.17,1.2741,SL_HIT,2.0,1000.0,0.0,0.0,1:3,0.0,31.7,31.7,63.3
