trade_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl_usd,tp1_usd,tp2_usd,tp3_usd,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,max_level_reached,sl_pips,tp1_pips,tp2_pips,tp3_pips,month,week_no,margin_used,score
6b213350-755c-42ce-8195-ed95c722949a,USDCADm,BUY,2026,Asia,A,1.39637,1.39512,1.39762,1.39886,1.40011,1.39637,-3.68,3.68,7.32,11.0,0.04,1808,2026-06-15 06:18:00 IST,2074,2026-06-15 10:44:00 IST,CLOSED,LOSS,-5.0,1.39512,sl_hit,sl_hit,12.5,12.5,24.9,37.4,6,1.0,20.0,83.4
69315718-e7cd-42cb-b586-485f69611b43,USDCADm,SELL,2026,Asia,A,1.39921,1.40046,1.39796,1.39672,1.39547,1.39921,-3.68,3.68,7.32,11.0,0.04,3247,2026-06-16 06:18:00 IST,3452,2026-06-16 09:43:00 IST,CLOSED,LOSS,-5.0,1.40046,sl_hit,sl_hit,12.5,12.5,24.9,37.4,6,1.0,20.0,83.4
2b02cf4d-7e47-42f3-8a83-d5dcd455bade,USDCADm,SELL,2026,London,C,1.40171,1.40296,1.40046,1.39922,1.39797,1.40171,-3.68,3.68,7.32,11.0,0.04,3566,2026-06-16 11:37:00 IST,3904,2026-06-16 17:15:00 IST,CLOSED,WIN,6.24,1.40046,tp1,tp2,12.5,12.5,24.9,37.4,6,1.0,20.0,78.4
b2701839-38d8-4358-a8a6-a6b2e1cb6ad8,USDCADm,BUY,2026,Asia,C,1.39387,1.39262,1.39512,1.39636,1.39761,1.39387,-3.68,3.68,7.32,11.0,0.04,,,4517,2026-06-17 03:30:00 IST,CLOSED,CANCELLED,0.0,1.39387,expired_2_days,none,12.5,12.5,24.9,37.4,6,,20.0,78.4
abdf89de-4833-4489-84e6-925db9d85d26,USDCADm,BUY,2026,Asia,A,1.39961,1.39836,1.40086,1.4021,1.40335,1.39961,-3.68,3.68,7.32,11.0,0.04,4726,2026-06-17 06:59:00 IST,5607,2026-06-17 21:40:00 IST,CLOSED,WIN,8.73,1.40335,tp3,tp3,12.5,12.5,24.9,37.4,6,1.0,20.0,83.4
919806e6-5aaa-4bfe-bd6c-5d63f54d261c,USDCADm,SELL,2026,Asia,A,1.41011,1.41202,1.4082,1.40629,1.40438,1.41011,-5.62,5.62,11.23,16.85,0.04,6102,2026-06-18 05:57:00 IST,6611,2026-06-18 14:26:00 IST,CLOSED,LOSS,-7.64,1.41202,sl_hit,sl_hit,19.1,19.1,38.2,57.3,6,1.0,20.0,83.6
b4227533-bbdb-464f-baef-20d367625a59,USDCADm,SELL,2026,NewYork Open,C,1.41261,1.41452,1.4107,1.40879,1.40688,1.41261,-5.62,5.62,11.23,16.85,0.04,6752,2026-06-18 16:47:00 IST,7030,2026-06-18 21:25:00 IST,CLOSED,LOSS,-7.64,1.41452,sl_hit,sl_hit,19.1,19.1,38.2,57.3,6,1.0,20.0,78.6
155b9c74-c0eb-498a-9c10-41a2ea824293,USDCADm,BUY,2026,Asia,C,1.39711,1.39586,1.39836,1.3996,1.40085,1.39711,-3.68,3.68,7.32,11.0,0.04,,,7393,2026-06-19 03:30:00 IST,CLOSED,CANCELLED,0.0,1.39711,expired_2_days,none,12.5,12.5,24.9,37.4,6,,20.0,78.4
95534649-5571-42b2-a14f-411d2f1bf058,USDCHFm,BUY,2026,London,A,0.79506,0.79365,0.79646,0.79787,0.79927,0.79506,-6.33,6.29,12.62,18.91,0.04,827,2026-06-12 13:48:00 IST,1588,2026-06-15 02:35:00 IST,CLOSED,BREAKEVEN,3.2,0.79526,breakeven,tp1,14.1,14.0,28.1,42.1,6,1.0,20.0,83.4
005dbbfd-b590-4cdd-8677-7e013ef3189e,USDCHFm,BUY,2026,Asia,C,0.79256,0.79116,0.79397,0.79537,0.79678,0.79256,-6.29,6.33,12.62,18.96,0.04,,,1642,2026-06-15 03:30:00 IST,CLOSED,CANCELLED,0.0,0.79256,expired_2_days,none,14.0,14.1,28.1,42.2,6,,20.0,78.4
